"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Consent.Form.object.2.I.have.read.and.understood.the.information.sheet.and.hereby.give.my.consent.to.take.part.in.this.experiment.in.full.knowledge.that.data.is.being.recorded...I.Agree.","Consent.Form.object.2.I.have.read.the.information.above.and.understand.I.can.email.the.researchers.with.any.questions...I.Agree.","Consent.Form.object.2.I.consent.to.the.collection.of.the.following.types.of.research.data..Mental.health.questionnaires.and.performance.on.computerised.tasks..video.and.audio.recordings...I.Agree.","Consent.Form.object.2.I.understand.that.no.identifiable.personal.information.will.be.collected.and.that.my.data.will.be.stored.securely.and.anonymously...I.Agree.","Consent.Form.object.2.I.understand.that.participation.is.completely.voluntary.and.that.I.can.withdraw.at.any.point.without.giving.any.reason.and.without.any.penalty..simply.by.closing.my.browser...I.Agree.","Consent.Form.object.2.I.understand.that.confidentiality.will.be.strictly.adhered.to.and.it.will.not.be.possible.to.identify.me.in.any.publications.or.presentations...I.Agree.","Consent.Form.object.2.I.understand.the.benefits.of.participating.as.stated.in.the.Information.Sheet..including.the.receipt.of.financial.compensation...I.Agree.","Consent.Form.object.2.I.understand.that.only.fully.anonymised.research.data.from.the.study.will.be.presented..published.or.archived.in.an.open.access.repository..which.might.be.used.for.future.analysis.by.other.researchers.not.connected.with.UCL...I.Agree.","Consent.Form.object.2.I.hereby.confirm.that....a..I.understand.the.inclusion.criteria.as.detailed.in.the.Study.Description..b..I.meet.these.criteria..and.do.not.meet.any.of.the.exclusion.criteria..c..I.do.not.have.current.or.past.experiences.of.psychosis.or.neurological.conditions....I.Agree.","Consent.Form.object.2.I.confirm.that.I.have.a.good.internet.connection...I.Agree.","Consent.Form.object.2.I.consent.to.take.part.in.the.study...I.Agree.","Random_ID"
"1",1709920353936,"08/03/2024 17:52:33",1709920353936,0,"08/03/2024 17:52:33",170281,5,"questionnaire-s6dh",NA,35908592,10612565,NA,"complete",NA,"65eb4fa1ce545fd232f32bc7","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x945",NA,NA,0,"Consent (Clone)",7,"ABJCIDHEGF","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPPRF56573"
"1",1709921518665,"08/03/2024 18:11:58",1709921518665,0,"08/03/2024 18:11:58",170281,5,"questionnaire-s6dh",NA,35908977,10612676,NA,"complete",NA,"65eb54d246acd454e8d845b7","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x730",NA,NA,0,"Consent (Clone)",7,"BCADJEIFHG","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPPRF16178"
"1",1709923477881,"08/03/2024 18:44:37",1709927077881,1,"08/03/2024 20:44:37",170281,5,"questionnaire-s6dh",NA,35909750,10612855,NA,"complete",NA,"65eb5c6c46acd454e8d84784","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1366x768","1034x612",NA,NA,0,"Consent (Clone)",7,"CDBEAFJGIH","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPPRF43122"
"1",1709923707725,"08/03/2024 18:48:27",1709923707725,0,"08/03/2024 18:48:27",170281,5,"questionnaire-s6dh",NA,35909853,10612882,NA,"complete",NA,"65eb5cdca87a76dad829ae54","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","2560x1440","2560x1353",NA,NA,0,"Consent (Clone)",7,"DECFBGAHJI","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPPRF18284"
"1",1709924215908,"08/03/2024 18:56:55",1709924215908,0,"08/03/2024 18:56:55",170281,5,"questionnaire-s6dh",NA,35910091,10612931,NA,"complete",NA,"65eb5f1446acd454e8d8483e","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x730",NA,NA,0,"Consent (Clone)",7,"EFDGCHBIAJ","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPPRF79823"
"1",1709925146828,"08/03/2024 19:12:26",1709928746828,1,"08/03/2024 21:12:26",170281,5,"questionnaire-s6dh",NA,35910403,10612996,NA,"complete",NA,"65eb56995e6079ddf5fedc25","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x598",NA,NA,0,"Consent (Clone)",7,"FGEHDICJBA","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPPRF20445"
"1",1709926545441,"08/03/2024 19:35:45",1709908545441,-5,"08/03/2024 09:35:45",170281,5,"questionnaire-s6dh",NA,35910811,10613094,NA,"complete",NA,"65eb687df10847cd0277edfc","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x551",NA,NA,0,"Consent (Clone)",7,"GHFIEJDACB","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPPRF25498"
"1",1709927226326,"08/03/2024 19:47:06",1709909226326,-5,"08/03/2024 09:47:06",170281,5,"questionnaire-s6dh",NA,35911061,10613150,NA,"complete",NA,"65eb6af1674b59807821cea5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","2560x1440","2540x1222",NA,NA,0,"Consent (Clone)",7,"IJHAGBFCED","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPPRF02691"
"1",1709927242454,"08/03/2024 19:47:22",1709927242454,0,"08/03/2024 19:47:22",170281,5,"questionnaire-s6dh",NA,35911076,10613153,NA,"complete",NA,"65eb6b37bc066fbabecd9723","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","767x728",NA,NA,0,"Consent (Clone)",7,"HIGJFAEBDC","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPPRF64782"
"1",1709927276880,"08/03/2024 19:47:56",1709905676880,-6,"08/03/2024 07:47:56",170281,5,"questionnaire-s6dh",NA,35911103,10613159,NA,"complete",NA,"65eb6b45b174e94f5eb8edca","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Consent (Clone)",7,"JAIBHCGDFE","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPPRF76403"
