"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1706636200381,"30/01/2024 17:36:40",1706636200381,0,"30/01/2024 17:36:40",160285,9,"questionnaire-xamc",NA,34620292,10236980,NA,"rejected - time limit reached",NA,"65b93341b6198f15a1f527da","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x645",NA,NA,0,"Attention Check 1 (Clone)",1,"ABJCIDHEGF","Passed AC2","","1","2","SUPPRF05583"
"1",1706636800900,"30/01/2024 17:46:40",1706636800900,0,"30/01/2024 17:46:40",160285,9,"questionnaire-xamc",NA,34620601,10237064,NA,"complete",NA,"65b934a1ca7bf6ac7d3875bf","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x632",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFJGIH","Passed AC2","","1","2","SUPPRF27447"
"1",1706637087345,"30/01/2024 17:51:27",1706640687345,1,"30/01/2024 19:51:27",160285,9,"questionnaire-xamc",NA,34620837,10237168,NA,"complete",NA,"65b93679f5c895675cbe6a17","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 1 (Clone)",1,"EFDGCHBIAJ","Passed AC2","","1","2","SUPPRF29912"
"1",1706637920358,"30/01/2024 18:05:20",1706637920358,0,"30/01/2024 18:05:20",160285,9,"questionnaire-xamc",NA,34621341,10237233,NA,"rejected - time limit reached",NA,"65b9385c8f9fe441709b5b97","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x559",NA,NA,0,"Attention Check 1 (Clone)",1,"FGEHDICJBA","Passed AC2","","1","2","SUPPRF66921"
"1",1706638803576,"30/01/2024 18:20:03",1706642403576,1,"30/01/2024 20:20:03",160285,9,"questionnaire-xamc",NA,34621895,10237469,NA,"complete",NA,"65b93c284fe43c33e97b9b59","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1600x900","1600x811",NA,NA,0,"Attention Check 1 (Clone)",1,"BCADJEIFHG","Passed AC2","","1","2","SUPPRF44011"
"1",1706638537982,"30/01/2024 18:15:37",1706638537982,0,"30/01/2024 18:15:37",160285,9,"questionnaire-xamc",NA,34621749,10237476,NA,"complete",NA,"65b93c4e140ee61d635ffcb2","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x593",NA,NA,0,"Attention Check 1 (Clone)",1,"HIGJFAEBDC","Failed AC2","Passed AC1","1","2","SUPPRF25907"
"1",1706638693731,"30/01/2024 18:18:13",1706638693731,0,"30/01/2024 18:18:13",160285,9,"questionnaire-xamc",NA,34621856,10237521,NA,"complete",NA,"65b93c595218375a56b9948a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1512x982","1512x750",NA,NA,0,"Attention Check 1 (Clone)",1,"IJHAGBFCED","Passed AC2","","1","2","SUPPRF71272"
"1",1706638756385,"30/01/2024 18:19:16",1706638756385,0,"30/01/2024 18:19:16",160285,9,"questionnaire-xamc",NA,34621913,10237528,NA,"complete",NA,"65b93d35ac03d251521aae93","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 1 (Clone)",1,"ABJCIDHEGF","Passed AC2","","1","2","SUPPRF88615"
"1",1706639113865,"30/01/2024 18:25:13",1706639113865,0,"30/01/2024 18:25:13",160285,9,"questionnaire-xamc",NA,34622116,10237598,NA,"complete",NA,"65b93d52c40c91afef7b12c0","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x963",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFJGIH","Passed AC2","","1","2","SUPPRF39438"
"1",1706639186355,"30/01/2024 18:26:26",1706639186355,0,"30/01/2024 18:26:26",160285,9,"questionnaire-xamc",NA,34622162,10237616,NA,"complete",NA,"65b93f0c16182d8aeb3546d2","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1280x800","1280x679",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHJI","Passed AC2","","1","2","SUPPRF38416"
"1",1706639341323,"30/01/2024 18:29:01",1706639341323,0,"30/01/2024 18:29:01",160285,9,"questionnaire-xamc",NA,34622238,10237636,NA,"complete",NA,"65b93a437cad71e32263e958","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,0,"Attention Check 1 (Clone)",1,"EFDGCHBIAJ","Passed AC2","","1","2","SUPPRF28966"
"1",1706639840428,"30/01/2024 18:37:20",1706639840428,0,"30/01/2024 18:37:20",160285,9,"questionnaire-xamc",NA,34622513,10237689,NA,"complete",NA,"65b9409896d6a5850d7296a9","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1 (Clone)",1,"GHFIEJDACB","Passed AC2","","1","2","SUPPRF95951"
"1",1706639849691,"30/01/2024 18:37:29",1706621849691,-5,"30/01/2024 08:37:29",160285,9,"questionnaire-xamc",NA,34622535,10237714,NA,"complete",NA,"65b941764042a1bfcfc84fb5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Attention Check 1 (Clone)",1,"HIGJFAEBDC","Passed AC2","","1","2","SUPPRF79593"
"1",1706640295235,"30/01/2024 18:44:55",1706640295235,0,"30/01/2024 18:44:55",160285,9,"questionnaire-xamc",NA,34622758,10237746,NA,"complete",NA,"65b93edcda85461a21b462d5","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1 (Clone)",1,"IJHAGBFCED","Passed AC2","","1","2","SUPPRF49315"
"1",1706640839077,"30/01/2024 18:53:59",1706644439077,1,"30/01/2024 20:53:59",160285,9,"questionnaire-xamc",NA,34623022,10237831,NA,"complete",NA,"65b94525c4cfa70acd2aff3b","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 1 (Clone)",1,"JAIBHCGDFE","Passed AC2","","1","2","SUPPRF17407"
"1",1706641406858,"30/01/2024 19:03:26",1706641406858,0,"30/01/2024 19:03:26",160285,9,"questionnaire-xamc",NA,34623323,10237906,NA,"complete",NA,"65b9479756b8a36db50cb6da","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1440x815",NA,NA,0,"Attention Check 1 (Clone)",1,"ABJCIDHEGF","Passed AC2","","1","2","SUPPRF27209"
"1",1706641615620,"30/01/2024 19:06:55",1706645215620,1,"30/01/2024 21:06:55",160285,9,"questionnaire-xamc",NA,34623417,10237865,NA,"complete",NA,"65b945bd56b8a36db50cb616","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1707x780",NA,NA,0,"Attention Check 1 (Clone)",1,"BCADJEIFHG","Passed AC2","","1","2","SUPPRF33233"
"1",1706641946803,"30/01/2024 19:12:26",1706616746803,-7,"30/01/2024 05:12:26",160285,9,"questionnaire-xamc",NA,34623580,10237977,NA,"complete",NA,"65b949be4042a1bfcfc85306","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 120.0.0.0","1517x852","1517x731",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHJI","Passed AC2","","1","2","SUPPRF95369"
"1",1706642054468,"30/01/2024 19:14:14",1706613254468,-8,"30/01/2024 03:14:14",160285,9,"questionnaire-xamc",NA,34623618,10237949,NA,"rejected - time limit reached",NA,"65b948beee81b5ccfc2b002a","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 1 (Clone)",1,"EFDGCHBIAJ","Passed AC2","","1","2","SUPPRF00235"
"1",1706642143917,"30/01/2024 19:15:43",1706642143917,0,"30/01/2024 19:15:43",160285,9,"questionnaire-xamc",NA,34623667,10237992,NA,"complete",NA,"65b93a0ac871916672fce370","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1536x960","1536x873",NA,NA,0,"Attention Check 1 (Clone)",1,"FGEHDICJBA","Passed AC2","","1","2","SUPPRF96708"
"1",1706642372408,"30/01/2024 19:19:32",1706642372408,0,"30/01/2024 19:19:32",160285,9,"questionnaire-xamc",NA,34623747,10238019,NA,"complete",NA,"65b947ff125acabee7b20e2d","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 1 (Clone)",1,"HIGJFAEBDC","Passed AC2","","1","2","SUPPRF67727"
"1",1706642597657,"30/01/2024 19:23:17",1706642597657,0,"30/01/2024 19:23:17",160285,9,"questionnaire-xamc",NA,34623841,10238049,NA,"complete",NA,"65b94c65e6bd3ccc7af9b69f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1440x813",NA,NA,0,"Attention Check 1 (Clone)",1,"IJHAGBFCED","Passed AC2","","1","2","SUPPRF30914"
"1",1706642692452,"30/01/2024 19:24:52",1706642692452,0,"30/01/2024 19:24:52",160285,9,"questionnaire-xamc",NA,34623893,10238034,NA,"complete",NA,"65b94b85d41d16322b40a4db","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","1304x687",NA,NA,0,"Attention Check 1 (Clone)",1,"JAIBHCGDFE","Passed AC2","","1","2","SUPPRF64933"
"1",1706642906618,"30/01/2024 19:28:26",1706621306618,-6,"30/01/2024 07:28:26",160285,9,"questionnaire-xamc",NA,34624013,10238072,NA,"complete",NA,"65b94cf1e6bd3ccc7af9b6b8","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1280x800","1280x715",NA,NA,0,"Attention Check 1 (Clone)",1,"BCADJEIFHG","Passed AC2","","1","2","SUPPRF07686"
"1",1706643247014,"30/01/2024 19:34:07",1706646847014,1,"30/01/2024 21:34:07",160285,9,"questionnaire-xamc",NA,34624181,10238118,NA,"complete",NA,"65b94e551db6ef53d7b46011","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x641",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFJGIH","Passed AC2","","1","2","SUPPRF01396"
"1",1706643341169,"30/01/2024 19:35:41",1706646941169,1,"30/01/2024 21:35:41",160285,9,"questionnaire-xamc",NA,34624223,10238122,NA,"complete",NA,"65b94e29e230bcd49de66cef","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1600x900","1600x765",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHJI","Passed AC2","","1","2","SUPPRF91381"
"1",1706644217567,"30/01/2024 19:50:17",1706626217567,-5,"30/01/2024 09:50:17",160285,9,"questionnaire-xamc",NA,34624524,10238220,NA,"complete",NA,"65b95241e0c1e4e39a52f250","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x599",NA,NA,0,"Attention Check 1 (Clone)",1,"EFDGCHBIAJ","Passed AC2","","1","2","SUPPRF80126"
"1",1706644241441,"30/01/2024 19:50:41",1706644241441,0,"30/01/2024 19:50:41",160285,9,"questionnaire-xamc",NA,34624538,10238222,NA,"complete",NA,"65b952a19cfd88a62aa22f32","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1440x815",NA,NA,0,"Attention Check 1 (Clone)",1,"FGEHDICJBA","Passed AC2","","1","2","SUPPRF19818"
"1",1706644444857,"30/01/2024 19:54:04",1706644444857,0,"30/01/2024 19:54:04",160285,9,"questionnaire-xamc",NA,34624622,10238177,NA,"complete",NA,"65b950c6c2390cdc4143c12c","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 120.0.0.0","1920x1080","1920x945",NA,NA,0,"Attention Check 1 (Clone)",1,"GHFIEJDACB","Passed AC2","","1","2","SUPPRF40213"
