"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1699639661628,"10/11/2023 18:07:41",1699639661628,0,"10/11/2023 18:07:41",151512,5,"questionnaire-xamc",NA,32874695,9735633,NA,"complete",NA,"654e710ffcc1748009be7272","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x702",NA,NA,0,"Attention Check 1 (Clone)",1,"ABJCIDHEGF","Passed AC2",NA,"1","2","SUPPRF45424"
"1",1699644055414,"10/11/2023 19:20:55",1699644055414,0,"10/11/2023 19:20:55",151512,5,"questionnaire-xamc",NA,32875705,9736150,NA,"complete",NA,"654e81a2df6fc908052b2c4a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x603",NA,NA,0,"Attention Check 1 (Clone)",1,"BCADJEIFHG","Passed AC2",NA,"1","2","SUPPRF89348"
"1",1699644314717,"10/11/2023 19:25:14",1699644314717,0,"10/11/2023 19:25:14",151512,5,"questionnaire-xamc",NA,32875772,9736164,NA,"complete",NA,"654e824c01da0346f7d0bf9b","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x595",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFJGIH","Passed AC2",NA,"1","2","SUPPRF45704"
"1",1699644503329,"10/11/2023 19:28:23",1699644503329,0,"10/11/2023 19:28:23",151512,5,"questionnaire-xamc",NA,32875819,9736180,NA,"complete",NA,"654e7dc17634b6d7df3e7554","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1920x1039",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHJI","Passed AC2",NA,"1","2","SUPPRF70595"
"1",1699645645271,"10/11/2023 19:47:25",1699624045271,-6,"10/11/2023 07:47:25",151512,5,"questionnaire-xamc",NA,32876177,9736283,NA,"complete",NA,"654e8774ec3e795cee9c8c76","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 1 (Clone)",1,"GHFIEJDACB","Passed AC2",NA,"1","2","SUPPRF54185"
"1",1699645677477,"10/11/2023 19:47:57",1699645677477,0,"10/11/2023 19:47:57",151512,5,"questionnaire-xamc",NA,32876190,9736304,NA,"complete",NA,"654e87b6c618dea49325448a","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,0,"Attention Check 1 (Clone)",1,"HIGJFAEBDC","Passed AC2",NA,"1","2","SUPPRF14173"
"1",1699645985090,"10/11/2023 19:53:05",1699627985090,-5,"10/11/2023 09:53:05",151512,5,"questionnaire-xamc",NA,32876330,9736332,NA,"complete",NA,"654e88c2ded265c5d1c67475","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x721",NA,NA,0,"Attention Check 1 (Clone)",1,"JAIBHCGDFE","Passed AC2",NA,"1","2","SUPPRF18662"
"1",1699646625061,"10/11/2023 20:03:45",1699646625061,0,"10/11/2023 20:03:45",151512,5,"questionnaire-xamc",NA,32876646,9736323,NA,"complete",NA,"654e88e1e05e35d574cedefe","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1164x655","1164x507",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFJGIH","Passed AC2",NA,"1","2","SUPPRF70880"
"1",1699646819921,"10/11/2023 20:06:59",1699646819921,0,"10/11/2023 20:06:59",151512,5,"questionnaire-xamc",NA,32876754,9736443,NA,"complete",NA,"654e8cad78caccc654b40be2","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHJI","Passed AC2",NA,"1","2","SUPPRF78305"
"1",1699646824524,"10/11/2023 20:07:04",1699628824524,-5,"10/11/2023 10:07:04",151512,5,"questionnaire-xamc",NA,32876755,9736452,NA,"complete",NA,"654e8d398eacfdd3d39eabfc","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x575","1280x573",NA,NA,0,"Attention Check 1 (Clone)",1,"EFDGCHBIAJ","Passed AC2",NA,"1","2","SUPPRF56870"
