"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Consent.Form.object.2.I.have.read.and.understood.the.information.sheet.and.hereby.give.my.consent.to.take.part.in.this.experiment.in.full.knowledge.that.data.is.being.recorded...I.Agree.","Consent.Form.object.2.I.have.read.the.information.above.and.understand.I.can.email.the.researchers.with.any.questions...I.Agree.","Consent.Form.object.2.I.consent.to.the.collection.of.the.following.types.of.research.data..Mental.health.questionnaires.and.performance.on.computerised.tasks...I.Agree.","Consent.Form.object.2.I.understand.that.no.identifiable.personal.information.will.be.collected.and.that.my.data.will.be.stored.securely.and.anonymously...I.Agree.","Consent.Form.object.2.I.understand.that.participation.is.completely.voluntary.and.that.I.can.withdraw.at.any.point.without.giving.any.reason.and.without.any.penalty..simply.by.closing.my.browser...I.Agree.","Consent.Form.object.2.I.understand.that.confidentiality.will.be.strictly.adhered.to.and.it.will.not.be.possible.to.identify.me.in.any.publications.or.presentations...I.Agree.","Consent.Form.object.2.I.understand.the.benefits.of.participating.as.stated.in.the.Information.Sheet..including.the.receipt.of.financial.compensation...I.Agree.","Consent.Form.object.2.I.understand.that.only.fully.anonymised.research.data.from.the.study.will.be.presented..published.or.archived.in.an.open.access.repository..which.might.be.used.for.future.analysis.by.other.researchers.not.connected.with.UCL...I.Agree.","Consent.Form.object.2.I.hereby.confirm.that....a..I.understand.the.inclusion.criteria.as.detailed.in.the.Study.Description..b..I.meet.these.criteria..and.do.not.meet.any.of.the.exclusion.criteria..c..I.do.not.have.current.or.past.experiences.of.psychosis.or.neurological.conditions....I.Agree.","Consent.Form.object.2.I.confirm.that.I.have.a.good.internet.connection...I.Agree.","Consent.Form.object.2.I.consent.to.take.part.in.the.study...I.Agree.","Random_ID"
"1",1698418232145,"27/10/2023 14:50:32",1698421832145,1,"27/10/2023 16:50:32",149662,3,"questionnaire-pgy1",NA,32533914,9628414,NA,"rejected - time limit reached",NA,"653bce2a7fa6f396900dfb99","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.61","1280x720","1272x598",NA,NA,0,"Consent (without video or audio) (Clone)",2,"ABJCIDHEGF","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF31333"
"1",1698419048678,"27/10/2023 15:04:08",1698422648678,1,"27/10/2023 17:04:08",149662,3,"questionnaire-pgy1",NA,32534240,9628473,NA,"complete",NA,"653bd109a5cd458e981c2df1","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 14.0.3","1440x900","1440x837",NA,NA,0,"Consent (without video or audio) (Clone)",2,"BCADJEIFHG","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF53839"
"1",1698419217469,"27/10/2023 15:06:57",1698422817469,1,"27/10/2023 17:06:57",149662,3,"questionnaire-pgy1",NA,32534310,9628491,NA,"complete",NA,"653bd1d32218deb2bb0fbef1","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x659",NA,NA,0,"Consent (without video or audio) (Clone)",2,"CDBEAFJGIH","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF94776"
"1",1698419322809,"27/10/2023 15:08:42",1698422922809,1,"27/10/2023 17:08:42",149662,3,"questionnaire-pgy1",NA,32534361,9628509,NA,"rejected - time limit reached",NA,"653bd26c013ccdd8ac4e6b6a","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x611",NA,NA,0,"Consent (without video or audio) (Clone)",2,"DECFBGAHJI","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF94864"
"1",1698419335268,"27/10/2023 15:08:55",1698422935268,1,"27/10/2023 17:08:55",149662,3,"questionnaire-pgy1",NA,32534369,9628512,NA,"complete",NA,"653bd2522953810b3c4366d5","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Consent (without video or audio) (Clone)",2,"EFDGCHBIAJ","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF18559"
"1",1698419351960,"27/10/2023 15:09:11",1698422951960,1,"27/10/2023 17:09:11",149662,3,"questionnaire-pgy1",NA,32534379,9628514,NA,"rejected - time limit reached",NA,"653bd27cdb11d6bb6b74689d","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1536x864","1488x738",NA,NA,0,"Consent (without video or audio) (Clone)",2,"FGEHDICJBA","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF83676"
"1",1698419418231,"27/10/2023 15:10:18",1698423018231,1,"27/10/2023 17:10:18",149662,3,"questionnaire-pgy1",NA,32534410,9628524,NA,"complete",NA,"653bd292778969f4e8e9aefa","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x800","1280x683",NA,NA,0,"Consent (without video or audio) (Clone)",2,"GHFIEJDACB","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF96217"
"1",1698419526833,"27/10/2023 15:12:06",1698423126833,1,"27/10/2023 17:12:06",149662,3,"questionnaire-pgy1",NA,32534456,9628536,NA,"rejected - time limit reached",NA,"653bd27e7680cae353b77855","computer","Desktop or Laptop","Windows 10","Firefox 117.0","1280x720","1280x587",NA,NA,0,"Consent (without video or audio) (Clone)",2,"HIGJFAEBDC","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF87060"
"1",1698419541178,"27/10/2023 15:12:21",1698423141178,1,"27/10/2023 17:12:21",149662,3,"questionnaire-pgy1",NA,32534465,9628540,NA,"complete",NA,"653bd3433b287c332000cf0b","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x633",NA,NA,0,"Consent (without video or audio) (Clone)",2,"IJHAGBFCED","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF32902"
"1",1698419586472,"27/10/2023 15:13:06",1698430386472,3,"27/10/2023 21:13:06",149662,3,"questionnaire-pgy1",NA,32534479,9628543,NA,"complete",NA,"653bd1354cd0db68502060ee","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1745x875",NA,NA,0,"Consent (without video or audio) (Clone)",2,"JAIBHCGDFE","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF28820"
