"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1709920556433,"08/03/2024 17:55:56",1709920556433,0,"08/03/2024 17:55:56",170281,5,"questionnaire-xamc",NA,35908638,10612565,NA,"complete",NA,"65eb4fa1ce545fd232f32bc7","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x945",NA,NA,0,"Attention Check 1 (Clone)",1,"ABJCIDHEGF","Passed AC2",NA,"1","2","SUPPRF56573"
"1",1709921569315,"08/03/2024 18:12:49",1709921569315,0,"08/03/2024 18:12:49",170281,5,"questionnaire-xamc",NA,35908994,10612676,NA,"complete",NA,"65eb54d246acd454e8d845b7","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1 (Clone)",1,"BCADJEIFHG","Passed AC2",NA,"1","2","SUPPRF16178"
"1",1709923656926,"08/03/2024 18:47:36",1709927256926,1,"08/03/2024 20:47:36",170281,5,"questionnaire-xamc",NA,35909816,10612855,NA,"complete",NA,"65eb5c6c46acd454e8d84784","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1366x768","1034x612",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFJGIH","Passed AC2",NA,"1","2","SUPPRF43122"
"1",1709923762924,"08/03/2024 18:49:22",1709923762924,0,"08/03/2024 18:49:22",170281,5,"questionnaire-xamc",NA,35909881,10612882,NA,"complete",NA,"65eb5cdca87a76dad829ae54","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","2560x1440","2560x1353",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHJI","Passed AC2",NA,"1","2","SUPPRF18284"
"1",1709924357821,"08/03/2024 18:59:17",1709924357821,0,"08/03/2024 18:59:17",170281,5,"questionnaire-xamc",NA,35910149,10612931,NA,"complete",NA,"65eb5f1446acd454e8d8483e","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1 (Clone)",1,"EFDGCHBIAJ","Passed AC2",NA,"1","2","SUPPRF79823"
"1",1709925246176,"08/03/2024 19:14:06",1709928846176,1,"08/03/2024 21:14:06",170281,5,"questionnaire-xamc",NA,35910440,10612996,NA,"complete",NA,"65eb56995e6079ddf5fedc25","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x598",NA,NA,0,"Attention Check 1 (Clone)",1,"FGEHDICJBA","Passed AC2",NA,"1","2","SUPPRF20445"
"1",1709926663853,"08/03/2024 19:37:43",1709908663853,-5,"08/03/2024 09:37:43",170281,5,"questionnaire-xamc",NA,35910833,10613094,NA,"complete",NA,"65eb687df10847cd0277edfc","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x551",NA,NA,0,"Attention Check 1 (Clone)",1,"GHFIEJDACB","Passed AC2",NA,"1","2","SUPPRF25498"
"1",1709927385497,"08/03/2024 19:49:45",1709909385497,-5,"08/03/2024 09:49:45",170281,5,"questionnaire-xamc",NA,35911186,10613150,NA,"complete",NA,"65eb6af1674b59807821cea5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","2560x1440","2540x1222",NA,NA,0,"Attention Check 1 (Clone)",1,"IJHAGBFCED","Passed AC2",NA,"1","2","SUPPRF02691"
"1",1709927305585,"08/03/2024 19:48:25",1709927305585,0,"08/03/2024 19:48:25",170281,5,"questionnaire-xamc",NA,35911131,10613153,NA,"complete",NA,"65eb6b37bc066fbabecd9723","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","767x728",NA,NA,0,"Attention Check 1 (Clone)",1,"HIGJFAEBDC","Passed AC2",NA,"1","2","SUPPRF64782"
"1",1709927571834,"08/03/2024 19:52:51",1709905971834,-6,"08/03/2024 07:52:51",170281,5,"questionnaire-xamc",NA,35911245,10613159,NA,"complete",NA,"65eb6b45b174e94f5eb8edca","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x779",NA,NA,0,"Attention Check 1 (Clone)",1,"JAIBHCGDFE","Passed AC2",NA,"1","2","SUPPRF76403"
