"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Consent.Form.object.2.I.have.read.and.understood.the.information.sheet.and.hereby.give.my.consent.to.take.part.in.this.experiment.in.full.knowledge.that.data.is.being.recorded...I.Agree.","Consent.Form.object.2.I.have.read.the.information.above.and.understand.I.can.email.the.researchers.with.any.questions...I.Agree.","Consent.Form.object.2.I.consent.to.the.collection.of.the.following.types.of.research.data..Mental.health.questionnaires.and.performance.on.computerised.tasks..video.and.audio.recordings...I.Agree.","Consent.Form.object.2.I.understand.that.no.identifiable.personal.information.will.be.collected.and.that.my.data.will.be.stored.securely.and.anonymously...I.Agree.","Consent.Form.object.2.I.understand.that.participation.is.completely.voluntary.and.that.I.can.withdraw.at.any.point.without.giving.any.reason.and.without.any.penalty..simply.by.closing.my.browser...I.Agree.","Consent.Form.object.2.I.understand.that.confidentiality.will.be.strictly.adhered.to.and.it.will.not.be.possible.to.identify.me.in.any.publications.or.presentations...I.Agree.","Consent.Form.object.2.I.understand.the.benefits.of.participating.as.stated.in.the.Information.Sheet..including.the.receipt.of.financial.compensation...I.Agree.","Consent.Form.object.2.I.understand.that.only.fully.anonymised.research.data.from.the.study.will.be.presented..published.or.archived.in.an.open.access.repository..which.might.be.used.for.future.analysis.by.other.researchers.not.connected.with.UCL...I.Agree.","Consent.Form.object.2.I.hereby.confirm.that....a..I.understand.the.inclusion.criteria.as.detailed.in.the.Study.Description..b..I.meet.these.criteria..and.do.not.meet.any.of.the.exclusion.criteria..c..I.do.not.have.current.or.past.experiences.of.psychosis.or.neurological.conditions....I.Agree.","Consent.Form.object.2.I.confirm.that.I.have.a.good.internet.connection...I.Agree.","Consent.Form.object.2.I.consent.to.take.part.in.the.study...I.Agree.","Random_ID"
"1",1706636125182,"30/01/2024 17:35:25",1706636125182,0,"30/01/2024 17:35:25",160285,9,"questionnaire-s6dh",NA,34620228,10236980,NA,"rejected - time limit reached",NA,"65b93341b6198f15a1f527da","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x645",NA,NA,0,"Consent (Clone)",7,"ABJCIDHEGF","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF05583"
"1",1706636616218,"30/01/2024 17:43:36",1706636616218,0,"30/01/2024 17:43:36",160285,9,"questionnaire-s6dh",NA,34620465,10237064,NA,"complete",NA,"65b934a1ca7bf6ac7d3875bf","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x632",NA,NA,0,"Consent (Clone)",7,"CDBEAFJGIH","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF27447"
"1",1706636969384,"30/01/2024 17:49:29",1706640569384,1,"30/01/2024 19:49:29",160285,9,"questionnaire-s6dh",NA,34620787,10237168,NA,"complete",NA,"65b93679f5c895675cbe6a17","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x585",NA,NA,0,"Consent (Clone)",7,"EFDGCHBIAJ","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF29912"
"1",1706637450503,"30/01/2024 17:57:30",1706637450503,0,"30/01/2024 17:57:30",160285,9,"questionnaire-s6dh",NA,34621011,10237233,NA,"rejected - time limit reached",NA,"65b9385c8f9fe441709b5b97","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x559",NA,NA,0,"Consent (Clone)",7,"FGEHDICJBA","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF66921"
"1",1706638404129,"30/01/2024 18:13:24",1706642004129,1,"30/01/2024 20:13:24",160285,9,"questionnaire-s6dh",NA,34621657,10237469,NA,"complete",NA,"65b93c284fe43c33e97b9b59","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1600x900","1600x811",NA,NA,0,"Consent (Clone)",7,"BCADJEIFHG","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF44011"
"1",1706638427260,"30/01/2024 18:13:47",1706638427260,0,"30/01/2024 18:13:47",160285,9,"questionnaire-s6dh",NA,34621680,10237476,NA,"complete",NA,"65b93c4e140ee61d635ffcb2","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x593",NA,NA,0,"Consent (Clone)",7,"HIGJFAEBDC","Failed AC2","Passed AC1","1","1","1","1","1","1","1","1","1","1","1","SUPPRF25907"
"1",1706638608508,"30/01/2024 18:16:48",1706638608508,0,"30/01/2024 18:16:48",160285,9,"questionnaire-s6dh",NA,34621803,10237521,NA,"complete",NA,"65b93c595218375a56b9948a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1512x982","1512x750",NA,NA,0,"Consent (Clone)",7,"IJHAGBFCED","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF71272"
"1",1706638664182,"30/01/2024 18:17:44",1706638664182,0,"30/01/2024 18:17:44",160285,9,"questionnaire-s6dh",NA,34621838,10237528,NA,"complete",NA,"65b93d35ac03d251521aae93","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x585",NA,NA,0,"Consent (Clone)",7,"ABJCIDHEGF","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF88615"
"1",1706639020843,"30/01/2024 18:23:40",1706639020843,0,"30/01/2024 18:23:40",160285,9,"questionnaire-s6dh",NA,34622065,10237598,NA,"complete",NA,"65b93d52c40c91afef7b12c0","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1920x1080","958x961",NA,NA,0,"Consent (Clone)",7,"CDBEAFJGIH","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF39438"
"1",1706639127932,"30/01/2024 18:25:27",1706639127932,0,"30/01/2024 18:25:27",160285,9,"questionnaire-s6dh",NA,34622123,10237616,NA,"complete",NA,"65b93f0c16182d8aeb3546d2","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1280x800","1280x679",NA,NA,0,"Consent (Clone)",7,"DECFBGAHJI","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF38416"
