"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1697625753903,"18/10/2023 10:42:33",1697629353903,1,"18/10/2023 12:42:33",147683,3,"questionnaire-xamc",NA,32327937,9559360,NA,"complete",NA,"652fc474c8ed36f51a72a679","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x1067","852x900",NA,NA,0,"Attention Check 1 (Clone)",1,"ABJCIDHEGF","Passed AC2",NA,"1","2","SUPPRF59606"
"1",1697639808112,"18/10/2023 14:36:48",1697643408112,1,"18/10/2023 16:36:48",147683,3,"questionnaire-xamc",NA,32336028,9561687,NA,"complete",NA,"652ffadb010422e0d379e4ca","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"Attention Check 1 (Clone)",1,"BCADJEIFHG","Passed AC2",NA,"1","2","SUPPRF37681"
"1",1697662611588,"18/10/2023 20:56:51",1697666211588,1,"18/10/2023 22:56:51",147683,3,"questionnaire-xamc",NA,32347547,9565152,NA,"complete",NA,"653053b8f7c0c5dea6665f6f","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x707",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFJGIH","Passed AC2",NA,"1","2","SUPPRF11139"
"1",1697728338294,"19/10/2023 15:12:18",1697731938294,1,"19/10/2023 17:12:18",147683,3,"questionnaire-xamc",NA,32366045,9571426,NA,"complete",NA,"653154994fa6fef45b59128a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x708",NA,NA,0,"Attention Check 1 (Clone)",1,"EFDGCHBIAJ","Passed AC2",NA,"1","2","SUPPRF01788"
"1",1697733639359,"19/10/2023 16:40:39",1697737239359,1,"19/10/2023 18:40:39",147683,3,"questionnaire-xamc",NA,32367883,9572136,NA,"complete",NA,"653168b4778f39567345066d","computer","Desktop or Laptop","Windows 10","Firefox 118.0","2560x1080","2560x955",NA,NA,0,"Attention Check 1 (Clone)",1,"GHFIEJDACB","Passed AC2",NA,"1","2","SUPPRF93027"
"1",1697818946145,"20/10/2023 16:22:26",1697804546145,-4,"20/10/2023 08:22:26",147683,3,"questionnaire-xamc",NA,32380485,9577059,NA,"complete",NA,"6532706690febf7cc2ea91b4","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x815",NA,NA,0,"Attention Check 1 (Clone)",1,"JAIBHCGDFE","Passed AC2",NA,"1","2","SUPPRF97235"
"1",1697801524470,"20/10/2023 11:32:04",1697805124470,1,"20/10/2023 13:32:04",147683,3,"questionnaire-xamc",NA,32380685,9577244,NA,"complete",NA,"653272c16dd19336f4549895","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 1 (Clone)",1,"BCADJEIFHG","Passed AC2",NA,"1","2","SUPPRF78020"
"1",1697801701580,"20/10/2023 11:35:01",1697805301580,1,"20/10/2023 13:35:01",147683,3,"questionnaire-xamc",NA,32380778,9577338,NA,"complete",NA,"6532739f2c4691903668628b","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x1024","1536x867",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFJGIH","Passed AC2",NA,"1","2","SUPPRF06488"
"1",1697801808062,"20/10/2023 11:36:48",1697805408062,1,"20/10/2023 13:36:48",147683,3,"questionnaire-xamc",NA,32380820,9577396,NA,"complete",NA,"6532741adb139ac3ecdd48d4","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","794x741",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHJI","Passed AC2",NA,"1","2","SUPPRF45081"
"1",1697801849482,"20/10/2023 11:37:29",1697805449482,1,"20/10/2023 13:37:29",147683,3,"questionnaire-xamc",NA,32380838,9577424,NA,"complete",NA,"65327436bd8652e10f461c5e","tablet","Apple iPad","iOS 16.6","Chrome 118.0.5993.92","834x1112","782x719",NA,NA,0,"Attention Check 1 (Clone)",1,"EFDGCHBIAJ","Passed AC2",NA,"1","2","SUPPRF55923"
"1",1697801913856,"20/10/2023 11:38:33",1697805513856,1,"20/10/2023 13:38:33",147683,3,"questionnaire-xamc",NA,32380862,9577446,NA,"complete",NA,"653274782a9833c271b31a6e","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","2049x927",NA,NA,0,"Attention Check 1 (Clone)",1,"FGEHDICJBA","Passed AC2",NA,"1","2","SUPPRF05688"
"1",1697801931407,"20/10/2023 11:38:51",1697805531407,1,"20/10/2023 13:38:51",147683,3,"questionnaire-xamc",NA,32380868,9577436,NA,"complete",NA,"653274794c2d3cfdfbb3c7b1","computer","Desktop or Laptop","Windows 10","Firefox 120.0","2560x1440","1279x1286",NA,NA,0,"Attention Check 1 (Clone)",1,"GHFIEJDACB","Passed AC2",NA,"1","2","SUPPRF44350"
"1",1697802063763,"20/10/2023 11:41:03",1697805663763,1,"20/10/2023 13:41:03",147683,3,"questionnaire-xamc",NA,32380909,9577484,NA,"complete",NA,"653274e0a37f4de4ab6817c9","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x963",NA,NA,0,"Attention Check 1 (Clone)",1,"HIGJFAEBDC","Passed AC2",NA,"1","2","SUPPRF56321"
"1",1697802086199,"20/10/2023 11:41:26",1697805686199,1,"20/10/2023 13:41:26",147683,3,"questionnaire-xamc",NA,32380915,9577503,NA,"complete",NA,"653274d8009590ef598fd9dd","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x563",NA,NA,0,"Attention Check 1 (Clone)",1,"IJHAGBFCED","Passed AC2",NA,"1","2","SUPPRF38095"
"1",1697802093146,"20/10/2023 11:41:33",1697805693146,1,"20/10/2023 13:41:33",147683,3,"questionnaire-xamc",NA,32380920,9577432,NA,"complete",NA,"6532712d72e164e0bfb915f6","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1923x947","1920x941",NA,NA,0,"Attention Check 1 (Clone)",1,"JAIBHCGDFE","Passed AC2",NA,"1","2","SUPPRF73219"
"1",1697802229030,"20/10/2023 11:43:49",1697805829030,1,"20/10/2023 13:43:49",147683,3,"questionnaire-xamc",NA,32380994,9577571,NA,"complete",NA,"653275d5b71ece46e5b2b22f","computer","Desktop or Laptop","Linux x86_64","Chrome 117.0.0.0","412x915","980x1938",NA,NA,0,"Attention Check 1 (Clone)",1,"ABJCIDHEGF","Passed AC2",NA,"1","2","SUPPRF57890"
"1",1697802353256,"20/10/2023 11:45:53",1697805953256,1,"20/10/2023 13:45:53",147683,3,"questionnaire-xamc",NA,32381055,9577621,NA,"complete",NA,"653275a907f258f0133c73a0","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x969",NA,NA,0,"Attention Check 1 (Clone)",1,"BCADJEIFHG","Passed AC2",NA,"1","2","SUPPRF67412"
"1",1697802400558,"20/10/2023 11:46:40",1697806000558,1,"20/10/2023 13:46:40",147683,3,"questionnaire-xamc",NA,32381073,9577632,NA,"complete",NA,"6532766f7437bf7e1831323b","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x595",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFJGIH","Passed AC2",NA,"1","2","SUPPRF46237"
"1",1697811506842,"20/10/2023 14:18:26",1697815106842,1,"20/10/2023 16:18:26",147683,3,"questionnaire-xamc",NA,32384214,9582054,NA,"complete",NA,"653299da3bfc21d6421e75f1","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","2048x1152","2048x1006",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHJI","Passed AC2",NA,"1","2","SUPPRF14083"
