"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1712943971163,"12/04/2024 17:46:11",1712918771163,-7,"12/04/2024 03:46:11",175580,1,"questionnaire-xamc",NA,36975212,10904997,NA,"complete",NA,"661971045da025666c6f5a25","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x551",NA,NA,0,"Attention Check 1 (Clone)",1,"ABKCJDIEHFG","Passed AC2","","1","2","SUPPRF15657"
"1",1712944620998,"12/04/2024 17:57:00",1712948220998,1,"12/04/2024 19:57:00",175580,1,"questionnaire-xamc",NA,36975485,10905124,NA,"complete",NA,"6619757d6fae9709c3cbc430","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x734",NA,NA,0,"Attention Check 1 (Clone)",1,"BCADKEJFIGH","Passed AC2","","1","2","SUPPRF69636"
"1",1712944944382,"12/04/2024 18:02:24",1712948544382,1,"12/04/2024 20:02:24",175580,1,"questionnaire-xamc",NA,36975601,10905155,NA,"complete",NA,"6619768c4c1f510a41c28420","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFKGJHI","Passed AC2","","1","2","SUPPRF05105"
"1",1712945208323,"12/04/2024 18:06:48",1712948808323,1,"12/04/2024 20:06:48",175580,1,"questionnaire-xamc",NA,36975669,10905171,NA,"complete",NA,"6619773ca218136096b1bc7d","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHKIJ","Passed AC2","","1","2","SUPPRF91970"
"1",1712945975425,"12/04/2024 18:19:35",1712949575425,1,"12/04/2024 20:19:35",175580,1,"questionnaire-xamc",NA,36975932,10905244,NA,"complete",NA,"661978915a0654b8bd0fe5e2","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 1 (Clone)",1,"EFDGCHBIAJK","Passed AC2","","1","2","SUPPRF18017"
"1",1712946409742,"12/04/2024 18:26:49",1712950009742,1,"12/04/2024 20:26:49",175580,1,"questionnaire-xamc",NA,36976095,10905300,NA,"complete",NA,"66197a97d988197f5b742bee","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"Attention Check 1 (Clone)",1,"FGEHDICJBKA","Passed AC2","","1","2","SUPPRF05744"
"1",1712947057144,"12/04/2024 18:37:37",1712950657144,1,"12/04/2024 20:37:37",175580,1,"questionnaire-xamc",NA,36976327,10905364,NA,"complete",NA,"66197ed5dd93afd98b57ec62","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","858x730",NA,NA,0,"Attention Check 1 (Clone)",1,"GHFIEJDKCAB","Passed AC2","","1","2","SUPPRF49465"
"1",1712947166751,"12/04/2024 18:39:26",1712950766751,1,"12/04/2024 20:39:26",175580,1,"questionnaire-xamc",NA,36976376,10905385,NA,"complete",NA,"66197f9ddc20c9fb5159671f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Attention Check 1 (Clone)",1,"HIGJFKEADBC","Passed AC2","","1","2","SUPPRF11317"
"1",1712947410076,"12/04/2024 18:43:30",1712951010076,1,"12/04/2024 20:43:30",175580,1,"questionnaire-xamc",NA,36976472,10905412,NA,"complete",NA,"66197f9aa5b6af8abf932544","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","2560x1440","2844x1412",NA,NA,0,"Attention Check 1 (Clone)",1,"IJHKGAFBECD","Passed AC2","","1","2","SUPPRF83543"
"1",1712947706036,"12/04/2024 18:48:26",1712951306036,1,"12/04/2024 20:48:26",175580,1,"questionnaire-xamc",NA,36976606,10905451,NA,"complete",NA,"66197beab5ff9b737b7659ba","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x831",NA,NA,0,"Attention Check 1 (Clone)",1,"JKIAHBGCFDE","Passed AC2","","1","2","SUPPRF00852"
"1",1712948565367,"12/04/2024 19:02:45",1712952165367,1,"12/04/2024 21:02:45",175580,1,"questionnaire-xamc",NA,36976841,10905518,NA,"complete",NA,"661984cd43485e22ba0fe91a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"Attention Check 1 (Clone)",1,"KAJBICHDGEF","Passed AC2","","1","2","SUPPRF83382"
"1",1712949345497,"12/04/2024 19:15:45",1712934945497,-4,"12/04/2024 11:15:45",175580,1,"questionnaire-xamc",NA,36977210,10905623,NA,"complete",NA,"661988030e8d31580629efb6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x695",NA,NA,0,"Attention Check 1 (Clone)",1,"ABKCJDIEHFG","Passed AC2","","1","2","SUPPRF24108"
"1",1712950878622,"12/04/2024 19:41:18",1712936478622,-4,"12/04/2024 11:41:18",175580,1,"questionnaire-xamc",NA,36977846,10905800,NA,"complete",NA,"66198c46bc138c5e9f02285b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x957",NA,NA,0,"Attention Check 1 (Clone)",1,"BCADKEJFIGH","Passed AC2","","1","2","SUPPRF15838"
"1",1712955007839,"12/04/2024 20:50:07",1712929807839,-7,"12/04/2024 06:50:07",175580,1,"questionnaire-xamc",NA,36979748,10906269,NA,"complete",NA,"66199dbb5b219216dcaf2d71","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x839",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFKGJHI","Passed AC2","","1","2","SUPPRF02960"
"1",1712964785152,"12/04/2024 23:33:05",1712968385152,1,"13/04/2024 01:33:05",175580,1,"questionnaire-xamc",NA,36982553,10906959,NA,"complete",NA,"6619c3da4c9028ec3bdac938","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Attention Check 1 (Clone)",1,"FGEHDICJBKA","Passed AC2","","1","2","SUPPRF02345"
"1",1712967272394,"13/04/2024 00:14:32",1712942072394,-7,"12/04/2024 10:14:32",175580,1,"questionnaire-xamc",NA,36982872,10907023,NA,"complete",NA,"6619cd0add1bd65b560d88c3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1368x912","1368x824",NA,NA,0,"Attention Check 1 (Clone)",1,"GHFIEJDKCAB","Passed AC2","","1","2","SUPPRF06489"
"1",1712968810856,"13/04/2024 00:40:10",1712972410856,1,"13/04/2024 02:40:10",175580,1,"questionnaire-xamc",NA,36983029,10907070,NA,"complete",NA,"6619d415ac3cddf50c350a55","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","2560x1440","1762x1312",NA,NA,0,"Attention Check 1 (Clone)",1,"HIGJFKEADBC","Passed AC2","","1","2","SUPPRF18130"
"1",1712975788232,"13/04/2024 02:36:28",1712950588232,-7,"12/04/2024 12:36:28",175580,1,"questionnaire-xamc",NA,36983678,10907218,NA,"complete",NA,"6619eeb846feee6f7ba95db8","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 1 (Clone)",1,"IJHKGAFBECD","Passed AC2","","1","2","SUPPRF09487"
"1",1712982767146,"13/04/2024 04:32:47",1712957567146,-7,"12/04/2024 14:32:47",175580,1,"questionnaire-xamc",NA,36984404,10907621,NA,"complete",NA,"661a0a2385b6d2ed70024144","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Attention Check 1 (Clone)",1,"JKIAHBGCFDE","Passed AC2","","1","2","SUPPRF10740"
"1",1712992944822,"13/04/2024 07:22:24",1712996544822,1,"13/04/2024 09:22:24",175580,1,"questionnaire-xamc",NA,36985843,10908162,NA,"complete",NA,"661a327594179d1e92bc3bbd","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1216x811","1216x676",NA,NA,0,"Attention Check 1 (Clone)",1,"KAJBICHDGEF","Passed AC2","","1","2","SUPPRF15189"
"1",1712994638064,"13/04/2024 07:50:38",1712998238064,1,"13/04/2024 09:50:38",175580,1,"questionnaire-xamc",NA,36986568,10908295,NA,"complete",NA,"661a38d05122903a80040d4e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"Attention Check 1 (Clone)",1,"ABKCJDIEHFG","Passed AC2","","1","2","SUPPRF27316"
"1",1713000593319,"13/04/2024 09:29:53",1713004193319,1,"13/04/2024 11:29:53",175580,1,"questionnaire-xamc",NA,36989132,10908840,NA,"complete",NA,"661a4d78dc20c9fb515986ee","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 1 (Clone)",1,"BCADKEJFIGH","Passed AC2","","1","2","SUPPRF05526"
"1",1713001359662,"13/04/2024 09:42:39",1713004959662,1,"13/04/2024 11:42:39",175580,1,"questionnaire-xamc",NA,36989373,10908891,NA,"complete",NA,"661a525db9c3958b865418ac","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFKGJHI","Passed AC2","","1","2","SUPPRF18997"
"1",1713004112026,"13/04/2024 10:28:32",1713007712026,1,"13/04/2024 12:28:32",175580,1,"questionnaire-xamc",NA,36990578,10909176,NA,"complete",NA,"661a5e09bc138c5e9f024a1f","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x945",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHKIJ","Passed AC2","","1","2","SUPPRF79299"
"1",1713004731627,"13/04/2024 10:38:51",1713008331627,1,"13/04/2024 12:38:51",175580,1,"questionnaire-xamc",NA,36990856,10909214,NA,"complete",NA,"661a5e82ee101223172c8815","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1536x864","1536x776",NA,NA,0,"Attention Check 1 (Clone)",1,"EFDGCHBIAJK","Failed AC2","Passed AC1","1","2","SUPPRF42665"
"1",1713025712156,"13/04/2024 16:28:32",1713011312156,-4,"13/04/2024 08:28:32",175580,1,"questionnaire-xamc",NA,36995843,10910713,NA,"complete",NA,"661ab17331b72c70209361f3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x963",NA,NA,0,"Attention Check 1 (Clone)",1,"FGEHDICJBKA","Passed AC2","","1","2","SUPPRF38944"
"1",1713041120230,"13/04/2024 20:45:20",1713044720230,1,"13/04/2024 22:45:20",175580,1,"questionnaire-xamc",NA,36998483,10911510,NA,"complete",NA,"661aea95e1f6f05edc4d4053","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 1 (Clone)",1,"HIGJFKEADBC","Passed AC2","","1","2","SUPPRF71555"
"1",1713042721039,"13/04/2024 21:12:01",1713046321039,1,"13/04/2024 23:12:01",175580,1,"questionnaire-xamc",NA,36998807,10911603,NA,"complete",NA,"661af4c79d43013323932827","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1710x1107","1710x948",NA,NA,0,"Attention Check 1 (Clone)",1,"IJHKGAFBECD","Passed AC2","","1","2","SUPPRF59205"
