"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1710523292632,"15/03/2024 17:21:32",1710505292632,-5,"15/03/2024 07:21:32",171533,4,"questionnaire-xamc",NA,36132335,10670581,NA,"rejected - time limit reached",NA,"65f482fa44684c49035118d0","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x779",NA,NA,0,"Attention Check 1 (Clone)",1,"ABJCIDHEGF","Passed AC2","","1","2","SUPPRF82392"
"1",1710524841706,"15/03/2024 17:47:21",1710524841706,0,"15/03/2024 17:47:21",171533,4,"questionnaire-xamc",NA,36133325,10670779,NA,"complete",NA,"65f4890ce086774848365699","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","2560x1600","2560x1431",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFJGIH","Passed AC2","","1","2","SUPPRF19125"
"1",1710525933390,"15/03/2024 18:05:33",1710511533390,-4,"15/03/2024 10:05:33",171533,4,"questionnaire-xamc",NA,36134051,10670897,NA,"complete",NA,"65f48c7739eb876deb45df6f","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1500x1000","1500x831",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHJI","Passed AC2","","1","2","SUPPRF52787"
"1",1710532529600,"15/03/2024 19:55:29",1710518129600,-4,"15/03/2024 11:55:29",171533,4,"questionnaire-xamc",NA,36137469,10671677,NA,"complete",NA,"65f4a74462a3ee2f45d46c76","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x727",NA,NA,0,"Attention Check 1 (Clone)",1,"FGEHDICJBA","Failed AC2","Passed AC1","1","2","SUPPRF67318"
"1",1710533064732,"15/03/2024 20:04:24",1710536664732,1,"15/03/2024 22:04:24",171533,4,"questionnaire-xamc",NA,36137742,10671719,NA,"complete",NA,"65f4a95d55f7947822ff0703","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"Attention Check 1 (Clone)",1,"HIGJFAEBDC","Passed AC2","","1","2","SUPPRF34851"
"1",1710534179097,"15/03/2024 20:22:59",1710508979097,-7,"15/03/2024 06:22:59",171533,4,"questionnaire-xamc",NA,36138342,10671802,NA,"complete",NA,"65f4adc74b3b22141fd0590e","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1366x768","1366x645",NA,NA,0,"Attention Check 1 (Clone)",1,"JAIBHCGDFE","Passed AC2","","1","2","SUPPRF60790"
"1",1710535493797,"15/03/2024 20:44:53",1710517493797,-5,"15/03/2024 10:44:53",171533,4,"questionnaire-xamc",NA,36139154,10671945,NA,"complete",NA,"65f4b2f1a1c2c8a3b4054911","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x730",NA,NA,0,"Attention Check 1 (Clone)",1,"ABJCIDHEGF","Passed AC2","","1","2","SUPPRF68963"
"1",1710538200437,"15/03/2024 21:30:00",1710513000437,-7,"15/03/2024 07:30:00",171533,4,"questionnaire-xamc",NA,36140339,10672236,NA,"complete",NA,"65f4b761bd9ff8c80728201f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1470x956","1470x765",NA,NA,0,"Attention Check 1 (Clone)",1,"BCADJEIFHG","Passed AC2","","1","2","SUPPRF84585"
"1",1710539917473,"15/03/2024 21:58:37",1710521917473,-5,"15/03/2024 11:58:37",171533,4,"questionnaire-xamc",NA,36140971,10672354,NA,"complete",NA,"65f4c28dbaabda8dcafee3e9","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x559",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFJGIH","Passed AC2","","1","2","SUPPRF98765"
"1",1710541321303,"15/03/2024 22:22:01",1710526921303,-4,"15/03/2024 14:22:01",171533,4,"questionnaire-xamc",NA,36141539,10672498,NA,"complete",NA,"65f4c9821924d962035ee23d","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x953",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHJI","Passed AC2","","1","2","SUPPRF97604"
