"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1698418261112,"27/10/2023 14:51:01",1698421861112,1,"27/10/2023 16:51:01",149662,3,"questionnaire-xamc",NA,32533926,9628414,NA,"rejected - time limit reached",NA,"653bce2a7fa6f396900dfb99","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.61","1280x720","1272x598",NA,NA,0,"Attention Check 1 (Clone)",1,"ABJCIDHEGF","Passed AC2","","1","2","SUPPRF31333"
"1",1698419142342,"27/10/2023 15:05:42",1698422742342,1,"27/10/2023 17:05:42",149662,3,"questionnaire-xamc",NA,32534278,9628473,NA,"complete",NA,"653bd109a5cd458e981c2df1","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 14.0.3","1440x900","1440x837",NA,NA,0,"Attention Check 1 (Clone)",1,"BCADJEIFHG","Passed AC2","","1","2","SUPPRF53839"
"1",1698419267474,"27/10/2023 15:07:47",1698422867474,1,"27/10/2023 17:07:47",149662,3,"questionnaire-xamc",NA,32534336,9628491,NA,"complete",NA,"653bd1d32218deb2bb0fbef1","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x659",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFJGIH","Passed AC2","","1","2","SUPPRF94776"
"1",1698419380674,"27/10/2023 15:09:40",1698422980674,1,"27/10/2023 17:09:40",149662,3,"questionnaire-xamc",NA,32534392,9628512,NA,"complete",NA,"653bd2522953810b3c4366d5","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"Attention Check 1 (Clone)",1,"EFDGCHBIAJ","Passed AC2","","1","2","SUPPRF18559"
"1",1698419403812,"27/10/2023 15:10:03",1698423003812,1,"27/10/2023 17:10:03",149662,3,"questionnaire-xamc",NA,32534400,9628509,NA,"rejected - time limit reached",NA,"653bd26c013ccdd8ac4e6b6a","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x611",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHJI","Passed AC2","","1","2","SUPPRF94864"
"1",1698419433542,"27/10/2023 15:10:33",1698423033542,1,"27/10/2023 17:10:33",149662,3,"questionnaire-xamc",NA,32534417,9628514,NA,"rejected - time limit reached",NA,"653bd27cdb11d6bb6b74689d","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1536x864","1488x738",NA,NA,0,"Attention Check 1 (Clone)",1,"FGEHDICJBA","Passed AC2","","1","2","SUPPRF83676"
"1",1698419516136,"27/10/2023 15:11:56",1698423116136,1,"27/10/2023 17:11:56",149662,3,"questionnaire-xamc",NA,32534453,9628524,NA,"complete",NA,"653bd292778969f4e8e9aefa","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x800","1280x683",NA,NA,0,"Attention Check 1 (Clone)",1,"GHFIEJDACB","Passed AC2","","1","2","SUPPRF96217"
"1",1698419609023,"27/10/2023 15:13:29",1698423209023,1,"27/10/2023 17:13:29",149662,3,"questionnaire-xamc",NA,32534490,9628536,NA,"rejected - time limit reached",NA,"653bd27e7680cae353b77855","computer","Desktop or Laptop","Windows 10","Firefox 117.0","1280x720","1280x587",NA,NA,0,"Attention Check 1 (Clone)",1,"HIGJFAEBDC","Passed AC2","","1","2","SUPPRF87060"
"1",1698419618364,"27/10/2023 15:13:38",1698423218364,1,"27/10/2023 17:13:38",149662,3,"questionnaire-xamc",NA,32534501,9628540,NA,"complete",NA,"653bd3433b287c332000cf0b","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x633",NA,NA,0,"Attention Check 1 (Clone)",1,"IJHAGBFCED","Passed AC2","","1","2","SUPPRF32902"
"1",1698419642950,"27/10/2023 15:14:02",1698430442950,3,"27/10/2023 21:14:02",149662,3,"questionnaire-xamc",NA,32534515,9628543,NA,"complete",NA,"653bd1354cd0db68502060ee","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1745x875",NA,NA,0,"Attention Check 1 (Clone)",1,"JAIBHCGDFE","Passed AC2","","1","2","SUPPRF28820"
"1",1698419655062,"27/10/2023 15:14:15",1698423255062,1,"27/10/2023 17:14:15",149662,3,"questionnaire-xamc",NA,32534524,9628544,NA,"complete",NA,"653bd31ad282486159ee405e","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 1 (Clone)",1,"ABJCIDHEGF","Passed AC2","","1","2","SUPPRF98014"
"1",1698420239048,"27/10/2023 15:23:59",1698423839048,1,"27/10/2023 17:23:59",149662,3,"questionnaire-xamc",NA,32534898,9628631,NA,"complete",NA,"653bd5d658d21f476a1a1aef","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x782",NA,NA,0,"Attention Check 1 (Clone)",1,"BCADJEIFHG","Passed AC2","","1","2","SUPPRF72685"
"1",1698420268327,"27/10/2023 15:24:28",1698423868327,1,"27/10/2023 17:24:28",149662,3,"questionnaire-xamc",NA,32534928,9628642,NA,"complete",NA,"653bd5499f1d379605bd3e8b","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1920x1080","1872x966",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFJGIH","Passed AC2","","1","2","SUPPRF03208"
"1",1698420279649,"27/10/2023 15:24:39",1698395079649,-7,"27/10/2023 01:24:39",149662,3,"questionnaire-xamc",NA,32534930,9628625,NA,"complete",NA,"653bd5af6778e1739b20621f","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x963",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHJI","Passed AC2","","1","2","SUPPRF43781"
