"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Consent.Form.object.2.I.have.read.and.understood.the.information.sheet.and.hereby.give.my.consent.to.take.part.in.this.experiment.in.full.knowledge.that.data.is.being.recorded...I.Agree.","Consent.Form.object.2.I.have.read.the.information.above.and.understand.I.can.email.the.researchers.with.any.questions...I.Agree.","Consent.Form.object.2.I.consent.to.the.collection.of.the.following.types.of.research.data..Mental.health.questionnaires.and.performance.on.computerised.tasks..video.and.audio.recordings...I.Agree.","Consent.Form.object.2.I.understand.that.no.identifiable.personal.information.will.be.collected.and.that.my.data.will.be.stored.securely.and.anonymously...I.Agree.","Consent.Form.object.2.I.understand.that.participation.is.completely.voluntary.and.that.I.can.withdraw.at.any.point.without.giving.any.reason.and.without.any.penalty..simply.by.closing.my.browser...I.Agree.","Consent.Form.object.2.I.understand.that.confidentiality.will.be.strictly.adhered.to.and.it.will.not.be.possible.to.identify.me.in.any.publications.or.presentations...I.Agree.","Consent.Form.object.2.I.understand.the.benefits.of.participating.as.stated.in.the.Information.Sheet..including.the.receipt.of.financial.compensation...I.Agree.","Consent.Form.object.2.I.understand.that.only.fully.anonymised.research.data.from.the.study.will.be.presented..published.or.archived.in.an.open.access.repository..which.might.be.used.for.future.analysis.by.other.researchers.not.connected.with.UCL...I.Agree.","Consent.Form.object.2.I.hereby.confirm.that....a..I.understand.the.inclusion.criteria.as.detailed.in.the.Study.Description..b..I.meet.these.criteria..and.do.not.meet.any.of.the.exclusion.criteria..c..I.do.not.have.current.or.past.experiences.of.psychosis.or.neurological.conditions....I.Agree.","Consent.Form.object.2.I.confirm.that.I.have.a.good.internet.connection...I.Agree.","Consent.Form.object.2.I.consent.to.take.part.in.the.study...I.Agree.","Random_ID"
"1",1701278729084,"29/11/2023 17:25:29",1701278729084,0,"29/11/2023 17:25:29",154366,3,"questionnaire-s6dh",NA,33302542,9860482,NA,"complete",NA,"656773d7099cebee231fd9fb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1092x681",NA,NA,0,"Consent (Clone)",7,"ABJCIDHEGF","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPPRF08618"
"1",1701280850139,"29/11/2023 18:00:50",1701280850139,0,"29/11/2023 18:00:50",154366,3,"questionnaire-s6dh",NA,33303315,9860753,NA,"complete",NA,"65677c149b3b22c39c0b7b43","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1512x982","687x823",NA,NA,0,"Consent (Clone)",7,"DECFBGAHJI","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPPRF47263"
"1",1701281633427,"29/11/2023 18:13:53",1701281633427,0,"29/11/2023 18:13:53",154366,3,"questionnaire-s6dh",NA,33303657,9860848,NA,"complete",NA,"65677f11e0560086db012bb5","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Consent (Clone)",7,"FGEHDICJBA","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPPRF80291"
"1",1701281766744,"29/11/2023 18:16:06",1701281766744,0,"29/11/2023 18:16:06",154366,3,"questionnaire-s6dh",NA,33303690,9860857,NA,"complete",NA,"65677eb013b2b84a4b31ef67","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2560x1361",NA,NA,0,"Consent (Clone)",7,"HIGJFAEBDC","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPPRF42417"
"1",1701282951628,"29/11/2023 18:35:51",1701282951628,0,"29/11/2023 18:35:51",154366,3,"questionnaire-s6dh",NA,33304232,9861027,NA,"complete",NA,"6567847a53d73d303b831be3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x783",NA,NA,0,"Consent (Clone)",7,"JAIBHCGDFE","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPPRF79567"
"1",1701283764037,"29/11/2023 18:49:24",1701262164037,-6,"29/11/2023 06:49:24",154366,3,"questionnaire-s6dh",NA,33304598,9861115,NA,"complete",NA,"6567879ce5d47bbeacb317a6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1416x677",NA,NA,0,"Consent (Clone)",7,"BCADJEIFHG","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPPRF79528"
"1",1701284904499,"29/11/2023 19:08:24",1701263304499,-6,"29/11/2023 07:08:24",154366,3,"questionnaire-s6dh",NA,33305529,9861333,NA,"complete",NA,"65678bbcbfc497603a098e9f","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1442x757","1440x753",NA,NA,0,"Consent (Clone)",7,"CDBEAFJGIH","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPPRF16774"
"1",1701284915661,"29/11/2023 19:08:35",1701284915661,0,"29/11/2023 19:08:35",154366,3,"questionnaire-s6dh",NA,33305539,9861336,NA,"complete",NA,"65678c1c21dd37d57dd05676","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1200x735",NA,NA,0,"Consent (Clone)",7,"DECFBGAHJI","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPPRF39307"
"1",1701286469103,"29/11/2023 19:34:29",1701290069103,1,"29/11/2023 21:34:29",154366,3,"questionnaire-s6dh",NA,33306451,9861527,NA,"rejected - time limit reached",NA,"6567879deeb351263aa57beb","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x610",NA,NA,0,"Consent (Clone)",7,"JAIBHCGDFE","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPPRF09833"
"1",1701286399997,"29/11/2023 19:33:19",1701268399997,-5,"29/11/2023 09:33:19",154366,3,"questionnaire-s6dh",NA,33306487,9861535,NA,"complete",NA,"656791bfcfaa2c35b71a697e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x815",NA,NA,0,"Consent (Clone)",7,"GHFIEJDACB","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPPRF59946"
