"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1696934362759,"10/10/2023 10:39:22",1696937962759,1,"10/10/2023 12:39:22",146524,3,"questionnaire-xamc",NA,32128900,9500282,NA,"complete",NA,"652535a4bc4e0028590efed3","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"Attention Check 1 (Clone)",1,"BCADJEIFHG","Passed AC2",NA,"1","2","SUPPRF18834"
"1",1696934189292,"10/10/2023 10:36:29",1696937789292,1,"10/10/2023 12:36:29",146524,3,"questionnaire-xamc",NA,32128808,9500308,NA,"complete",NA,"6525370fbf00cac6004acd33","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x923",NA,NA,0,"Attention Check 1 (Clone)",1,"ABJCIDHEGF","Passed AC2",NA,"1","2","SUPPRF41746"
"1",1696934951141,"10/10/2023 10:49:11",1696938551141,1,"10/10/2023 12:49:11",146524,3,"questionnaire-xamc",NA,32129248,9500402,NA,"complete",NA,"652539b71e0db3dbdaacb9e5","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.3","1440x900","1440x738",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFJGIH","Passed AC2",NA,"1","2","SUPPRF51534"
"1",1696935067502,"10/10/2023 10:51:07",1696938667502,1,"10/10/2023 12:51:07",146524,3,"questionnaire-xamc",NA,32129342,9500441,NA,"complete",NA,"65253a72b3fbf3fd02adeec4","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x782",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHJI","Passed AC2",NA,"1","2","SUPPRF77371"
"1",1696935159125,"10/10/2023 10:52:39",1696938759125,1,"10/10/2023 12:52:39",146524,3,"questionnaire-xamc",NA,32129433,9500459,NA,"complete",NA,"65253a7af19dbb56db1412ee","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x941",NA,NA,0,"Attention Check 1 (Clone)",1,"EFDGCHBIAJ","Passed AC2",NA,"1","2","SUPPRF71510"
"1",1696935340645,"10/10/2023 10:55:40",1696938940645,1,"10/10/2023 12:55:40",146524,3,"questionnaire-xamc",NA,32129520,9500529,NA,"complete",NA,"65253b77ca2f853bab081779","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","2560x1440","2560x1323",NA,NA,0,"Attention Check 1 (Clone)",1,"FGEHDICJBA","Passed AC2",NA,"1","2","SUPPRF20648"
"1",1696935965166,"10/10/2023 11:06:05",1696939565166,1,"10/10/2023 13:06:05",146524,3,"questionnaire-xamc",NA,32129864,9500616,NA,"complete",NA,"65253ded783624af1fcb11c5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"Attention Check 1 (Clone)",1,"GHFIEJDACB","Passed AC2",NA,"1","2","SUPPRF43420"
"1",1696966146338,"10/10/2023 19:29:06",1696940946338,-7,"10/10/2023 05:29:06",146524,3,"questionnaire-xamc",NA,32130574,9500890,NA,"complete",NA,"6525413e21cee3583ea1944f","computer","Desktop or Laptop","Windows 10","Edge 117.0.2045.60","1366x768","1366x768",NA,NA,0,"Attention Check 1 (Clone)",1,"HIGJFAEBDC","Passed AC2",NA,"1","2","SUPPRF62013"
"1",1696937401471,"10/10/2023 11:30:01",1696941001471,1,"10/10/2023 13:30:01",146524,3,"questionnaire-xamc",NA,32130622,9500967,NA,"complete",NA,"65254394162cd2b6b1bf695e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x783",NA,NA,0,"Attention Check 1 (Clone)",1,"IJHAGBFCED","Passed AC2",NA,"1","2","SUPPRF54374"
"1",1696938858131,"10/10/2023 11:54:18",1696942458131,1,"10/10/2023 13:54:18",146524,3,"questionnaire-xamc",NA,32131471,9501291,NA,"complete",NA,"652548d7631d9ec0b489b032","computer","Desktop or Laptop","Windows 10","Firefox 118.0","2560x1440","2560x1279",NA,NA,0,"Attention Check 1 (Clone)",1,"JAIBHCGDFE","Passed AC2",NA,"1","2","SUPPRF96180"
