"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID"
"1",1705066020010,"12/01/2024 13:27:00",1705066020010,0,"12/01/2024 13:27:00",159402,5,"questionnaire-xamc",NA,34160882,10092228,NA,"complete",NA,"65a13d4a8402af9035477cdc","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Attention Check 1 (Clone)",1,"ABJCIDHEGF","Passed AC2","","1","2","SUPPRF80959"
"1",1705066289126,"12/01/2024 13:31:29",1705066289126,0,"12/01/2024 13:31:29",159402,5,"questionnaire-xamc",NA,34161004,10092266,NA,"rejected - time limit reached",NA,"65a13e9a34524cf2f4dd0256","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1280x800","1280x713",NA,NA,0,"Attention Check 1 (Clone)",1,"BCADJEIFHG","Passed AC2","","1","2","SUPPRF58347"
"1",1705066378779,"12/01/2024 13:32:58",1705066378779,0,"12/01/2024 13:32:58",159402,5,"questionnaire-xamc",NA,34161052,10092271,NA,"rejected - time limit reached",NA,"65a13ea9dc38b89f5c43fb80","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1440x779",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFJGIH","Passed AC2","","1","2","SUPPRF02872"
"1",1705066865182,"12/01/2024 13:41:05",1705066865182,0,"12/01/2024 13:41:05",159402,5,"questionnaire-xamc",NA,34161282,10092341,NA,"complete",NA,"65a1413217968f18371eb8d2","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHJI","Passed AC2","","1","2","SUPPRF53442"
"1",1705067048998,"12/01/2024 13:44:08",1705070648998,1,"12/01/2024 15:44:08",159402,5,"questionnaire-xamc",NA,34161353,10092350,NA,"complete",NA,"65a14121ab0b2cb97c719396","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1600x900","1600x773",NA,NA,0,"Attention Check 1 (Clone)",1,"EFDGCHBIAJ","Passed AC2","","1","2","SUPPRF54646"
"1",1705067249131,"12/01/2024 13:47:29",1705049249131,-5,"12/01/2024 03:47:29",159402,5,"questionnaire-xamc",NA,34161443,10092292,NA,"rejected - time limit reached",NA,"65a13f5198d477a2587dbb50","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","754x632",NA,NA,0,"Attention Check 1 (Clone)",1,"FGEHDICJBA","Passed AC2","","1","2","SUPPRF59227"
"1",1705067281436,"12/01/2024 13:48:01",1705070881436,1,"12/01/2024 15:48:01",159402,5,"questionnaire-xamc",NA,34161448,10092328,NA,"rejected - time limit reached",NA,"65a140c1207f7e97be430a58","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x607",NA,NA,0,"Attention Check 1 (Clone)",1,"GHFIEJDACB","Passed AC2","","1","2","SUPPRF48132"
"1",1705067343093,"12/01/2024 13:49:03",1705067343093,0,"12/01/2024 13:49:03",159402,5,"questionnaire-xamc",NA,34161495,10092331,NA,"rejected - time limit reached",NA,"65a14017fce482cb154d4a90","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x641",NA,NA,0,"Attention Check 1 (Clone)",1,"HIGJFAEBDC","Failed AC2","Passed AC1","1","2","SUPPRF03633"
"1",1705067598355,"12/01/2024 13:53:18",1705067598355,0,"12/01/2024 13:53:18",159402,5,"questionnaire-xamc",NA,34161577,10092431,NA,"complete",NA,"65a143f09dfe4b0e694834df","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1286x608","1280x605",NA,NA,0,"Attention Check 1 (Clone)",1,"IJHAGBFCED","Passed AC2","","1","2","SUPPRF81044"
"1",1705067709602,"12/01/2024 13:55:09",1705067709602,0,"12/01/2024 13:55:09",159402,5,"questionnaire-xamc",NA,34161616,10092438,NA,"complete",NA,"65a1444298d477a2587dbcce","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 1 (Clone)",1,"JAIBHCGDFE","Passed AC2","","1","2","SUPPRF19283"
